id,volume,domain,type,priority,requirement,rationale,verification,acceptance
REQ-00647,V29,DATA,Fonctionnelle,N1,Le LV PostgreSQL backend par défaut doit être `openinfradata_lv`.,Standardiser stockage base.,Contrôle LVM.,Le LV existe ou est créé idempotemment.
REQ-00648,V29,DATA,Fonctionnelle,N1,"La taille initiale du LV PostgreSQL backend doit être dépendante de l édition : Lite 2GB, Pro 100GB, Entreprise 1TB.",Adapter la capacité initiale au profil de volumétrie de chaque édition.,Test création LV par édition.,"Lite=2GB, Pro=100GB, Entreprise=1TB sauf surcharge validée dans install.ini."
REQ-00649,V29,SEC,Fonctionnelle,N1,Le propriétaire des données PostgreSQL doit être le compte système gestionnaire PostgreSQL résolu par l installateur.,Éviter confusion avec utilisateur applicatif.,Test ownership.,Le target appartient au compte PostgreSQL effectif.
REQ-00650,V29,SEC,Fonctionnelle,N1,Le terme `pgsql user` doit être traité comme rôle logique et non comme nom Unix imposé.,Maintenir compatibilité OS/distributions.,Revue config installateur.,Le compte effectif est résolu et enregistré.
REQ-00651,V29,SEC,Fonctionnelle,N1,Le compte `openinfra` ne doit pas avoir d écriture directe arbitraire sur les fichiers internes PostgreSQL.,Réduire risques corruption.,Test permissions négatif.,Une écriture directe par openinfra est refusée.
REQ-00652,V29,OPS,Fonctionnelle,N1,Le symlink `/opt/openinfra/data` doit pointer vers `/data/openinfra/`.,Conserver repère standard.,Test readlink.,La cible du symlink est exacte.
REQ-00653,V29,OPS,Fonctionnelle,N1,L ownership du symlink et de la cible doit suivre le compte PostgreSQL résolu lorsque le système le permet.,Cohérence exploitation.,Contrôle chown -h si supporté.,Le symlink ou la cible ne sont pas détenus par un compte humain.
REQ-00654,V29,OPS,Fonctionnelle,N1,L installateur backend doit créer ou valider le LV PostgreSQL avant l initialisation PostgreSQL.,Éviter initialisation au mauvais emplacement.,Test ordre installation.,PostgreSQL initialise son data directory et PGDATA dans `/data/openinfra/`.
REQ-00655,V29,OPS,Fonctionnelle,N1,L installateur doit refuser une configuration où `/opt/openinfra/` et `/data/openinfra/` désignent le même filesystem physique non validé.,Éviter saturation et confusion.,Test prérequis.,Le dry-run signale et bloque la configuration.
REQ-00656,V29,DATA,Fonctionnelle,N1,"En cluster, l installateur doit configurer automatiquement la réplication PostgreSQL.",Réduire expertise opérateur nécessaire.,Test cluster bootstrap.,Les réplicas sont créés et rattachés sans commande manuelle experte.
REQ-00657,V29,DATA,Fonctionnelle,N1,"En cluster, la synchronisation doit être quasi temps réel par défaut.",Limiter perte de données locale.,Test transactionnel et inspection config.,Le WAL est streamé en continu et le lag reste sous seuil.
REQ-00658,V29,DATA,Fonctionnelle,N1,Le mode quasi temps réel doit sélectionner au moins un standby local ou faible latence.,Éviter dépendance WAN par défaut.,Test topologie.,Le standby faible latence par défaut est local ou faible latence.
REQ-00659,V29,DATA,Fonctionnelle,N1,Le mode strict `local` doit être disponible pour Entreprise lorsque validé par architecture.,Permettre cohérence maximale.,Test configuration.,Le mode strict est activable et documenté.
REQ-00660,V29,DATA,Fonctionnelle,N1,La réplication WAN inter-site ne doit pas être strictement synchrone par défaut.,Éviter latence globale.,Revue architecture multisite.,Le mode DR inter-site est asynchrone ou configuré explicitement.
REQ-00661,V29,OPS,Fonctionnelle,N1,Le replication lag doit être supervisé et alerté.,Détecter risque RPO.,Test métriques Prometheus.,Une alerte est émise au-dessus du seuil.
REQ-00662,V29,OPS,Fonctionnelle,N1,Le cluster doit tester la promotion d un standby et la reprise applicative.,Valider HA réelle.,Test failover.,L API reprend après promotion.
REQ-00663,V29,OPS,Fonctionnelle,N1,La réintégration d un ancien primaire doit être automatisée ou guidée par runbook exécutable.,Limiter risque split-brain.,Test rejoin.,Le nœud revient en standby sans perte.
REQ-00664,V29,OPS,Fonctionnelle,N1,Le backend `openinfra.service` doit rester le seul service autorisé à orchestrer les migrations PostgreSQL.,Préserver cohérence migrations.,Test unit systemd et installateur.,Web et agent ne déclenchent aucune migration.
REQ-00665,V29,OPS,Fonctionnelle,N1,Le frontend ne doit jamais accéder directement au symlink `/opt/openinfra/data` pour lire PostgreSQL.,Préserver séparation API.,Test packaging frontend.,Aucun chemin direct base dans frontend.
REQ-00666,V29,OPS,Fonctionnelle,N1,L agent ne doit jamais accéder directement au symlink `/opt/openinfra/data` pour écrire PostgreSQL.,Préserver ingestion via API.,Test agent.,L agent publie via API/queue uniquement.
REQ-00667,V29,ITRM,Fonctionnelle,N1,L édition Pro doit supporter la modélisation de plusieurs sites.,Besoin enterprises multi-sites.,Test fonctionnel UI/API.,Plusieurs sites peuvent être créés et filtrés.
REQ-00668,V29,SEC,Fonctionnelle,N1,L édition Pro doit supporter le RBAC par site.,Sécurité multi-sites.,Test autorisation.,Un utilisateur voit seulement les sites autorisés.
REQ-00669,V29,REPORT,Fonctionnelle,N1,L édition Pro doit produire des rapports filtrés par site.,Pilotage multi-sites.,Test reporting.,Un rapport par site contient uniquement le périmètre attendu.
REQ-00670,V29,DISC,Fonctionnelle,N1,L édition Pro doit supporter la discovery directe multi-sites depuis backend central sans agents distribués obligatoires.,Respecter capacités Pro.,Test discovery centralisée.,Les scans sont segmentés par site.
REQ-00671,V29,ITRM,Fonctionnelle,N1,L édition Entreprise doit supporter le multisite distribué avec agents régionaux.,Scalabilité enterprise.,Test agents régionaux.,Un agent est rattaché à une région/site.
REQ-00672,V29,DISC,Fonctionnelle,N1,L édition Entreprise doit supporter le clustering des agents par site ou région.,Résilience discovery.,Test cluster agent.,La panne d un agent ne bloque pas la découverte du site.
REQ-00673,V29,DISC,Fonctionnelle,N1,"L édition Entreprise doit router les jobs de discovery par site, région, VRF ou tenant.",Optimiser proximité réseau.,Test orchestrateur.,Le job est routé vers l agent éligible.
REQ-00674,V29,OPS,Fonctionnelle,N1,L édition Entreprise doit fournir un statut de santé par site.,Exploitation multisite.,Test dashboard/API.,"Chaque site expose santé, fraîcheur et lag."
REQ-00675,V29,DATA,Fonctionnelle,N1,"Le modèle de données doit représenter les sites, régions, latence réseau et rôles de réplication.",Nécessaire cluster/multisite.,Revue dictionnaire et migrations.,Les entités sont présentes.
REQ-00676,V29,OPS,Fonctionnelle,N1,Les sauvegardes PostgreSQL doivent cibler `/data/openinfra/` et les WAL associés.,Sauvegarde cohérente.,Test backup.,La restauration PITR utilise le bon chemin.
REQ-00677,V29,OPS,Fonctionnelle,N1,Les runbooks doivent distinguer extension du LV applicatif et extension du LV PostgreSQL.,Éviter erreur opérationnelle.,Revue runbook.,Deux procédures séparées existent.
REQ-00678,V29,OPS,Fonctionnelle,N1,La surveillance disque doit différencier `/opt/openinfra/` et `/data/openinfra/`.,Alertes pertinentes.,Test supervision.,Des métriques séparées existent.
REQ-00679,V29,OPS,Fonctionnelle,N1,"L installateur doit produire un rapport post-installation listant comptes, mountpoints, symlink, modes de réplication et sites.",Audit installation.,Test rapport.,Le rapport contient les valeurs effectives.
REQ-00680,V29,SEC,Fonctionnelle,N1,Le fichier de réponses ne doit jamais contenir de mot de passe PostgreSQL en clair.,Sécurité installation.,Scan secret.,Le validateur bloque les secrets en clair.
REQ-00681,V29,OPS,Fonctionnelle,N1,"Le dry-run doit afficher les opérations LVM, PostgreSQL, réplication et symlink avant exécution.",Prévisibilité opérateur.,Test dry-run.,Le plan d impact est complet.
REQ-00682,V29,OPS,Fonctionnelle,N1,Le rollback doit retirer ou restaurer les changements de symlink sans supprimer les données PostgreSQL validées sauf demande explicite.,Éviter perte de données.,Test rollback.,Les données existantes sont préservées.
REQ-00683,V29,DATA,Fonctionnelle,N1,La création des réplicas doit utiliser des identités de réplication dédiées et non le superuser PostgreSQL applicatif.,Principe moindre privilège.,Test rôles PostgreSQL.,Le rôle de réplication est distinct.
REQ-00684,V29,DATA,Fonctionnelle,N1,La configuration quasi temps réel doit être versionnée dans l inventaire d installation.,Audit HA.,Test inventaire local.,Le mode et les standbys sont traçables.
REQ-00685,V29,OPS,Fonctionnelle,N1,La bascule cluster doit préserver la VIP et le routage des écritures vers le primaire actif.,Continuité service.,Test HAProxy/PgBouncer.,Les écritures atteignent uniquement le primaire.
REQ-00686,V29,OPS,Fonctionnelle,N1,Les lectures de reporting peuvent être routées vers un réplica dédié en Pro/Entreprise.,Scalabilité lecture.,Test routing.,Les endpoints reporting utilisent le réplica configuré.
REQ-00687,V29,DATA,Fonctionnelle,N1,Les migrations backend doivent être exécutées une seule fois par cluster via verrou distribué.,Éviter migrations concurrentes.,Test concurrence migrations.,Un seul nœud applique les migrations.
REQ-00688,V29,OPS,Fonctionnelle,N1,Le support multisite doit être cohérent avec les connecteurs ITSM externes Pro/Entreprise.,Contexte tickets externes.,Test intégration.,Les CI poussés vers ITSM incluent le site.
REQ-00689,V29,SEC,Fonctionnelle,N1,Les permissions du symlink ne doivent pas permettre d escalade du compte applicatif vers le compte PostgreSQL.,Sécurité système.,Test sécurité filesystem.,Aucune écriture non autorisée n est possible.
REQ-00690,V29,QA,Fonctionnelle,N1,"La CI documentaire doit valider les matrices stockage, réplication, symlink et multisite v4.7.",Prévenir régression documentaire.,Exécution validate_storage_multisite.py.,Le validateur échoue si une matrice manque.
REQ-00691,V29,QA,Fonctionnelle,N1,Les tests de charge doivent couvrir la synchronisation quasi temps réel sous écriture concurrente.,Mesurer impact HA.,Pipeline performance.,Les objectifs p95/p99 restent dans les seuils.
REQ-00692,V29,QA,Fonctionnelle,N1,Les tests chaos doivent couvrir perte du standby faible latence et reconfiguration contrôlée.,Valider résilience.,Test chaos.,Le cluster se dégrade proprement et alerte.
REQ-00693,V29,QA,Fonctionnelle,N1,Les tests multisites doivent couvrir Pro centralisé et Entreprise distribué.,Valider différenciation éditions.,Tests fonctionnels éditions.,Les capacités interdites restent désactivées.
REQ-00694,V29,OPS,Fonctionnelle,N1,Les recommandations contradictoires des versions précédentes doivent être corrigées par la v4.7.,Conserver cohérence du CDC.,Validation documentaire.,Aucun document v4.7 ne présente `/opt/openinfra/` comme data directory PostgreSQL physique.
REQ-00695,V30,INSTALL,Fonctionnelle,N1,Chaque dossier d’installation OpenInfra doit contenir un fichier local ./config/install.ini.,Garantir une configuration opérateur simple et standardisée.,Validation documentaire et test d’existence par scope.,Les six fichiers install.ini sont présents dans les installateurs livrés.
REQ-00696,V30,INSTALL,Fonctionnelle,N1,"L’opérateur doit ajuster les paramètres serveur uniquement dans install.ini, sans modifier les scripts d’installation.",Réduire les erreurs et préserver l’idempotence des scripts.,Revue d’installation et test de modification contrôlée.,Une installation personnalisée réussit avec changement de valeurs dans install.ini seulement.
REQ-00697,V30,INSTALL,Technique,N1,L’installateur doit valider install.ini avant toute modification système.,Empêcher les installations partielles ou incohérentes.,Test négatif avec configuration invalide.,Aucune modification système n’est effectuée si validate échoue.
REQ-00698,V30,INSTALL,Technique,N1,"install.ini doit déclarer édition, scope et service systemd attendu.",Vérifier la cohérence édition/scope/service.,Test de validation des combinaisons.,Toute combinaison non autorisée est refusée.
REQ-00699,V30,INSTALL,Technique,N1,"install.ini doit déclarer FQDN, IP, masque, VIP, passerelle et DNS.",Permettre un bootstrap autonome cluster et single-node.,Test de validation réseau.,Le plan d’installation affiche et valide tous les paramètres réseau.
REQ-00700,V30,INSTALL,Technique,N1,install.ini doit déclarer le compte système openinfra et son home /opt/openinfra/.,Garantir un ownership applicatif homogène.,Test d’installation compte système.,Le compte openinfra est créé ou validé selon les paramètres canoniques.
REQ-00701,V30,INSTALL,Technique,N1,install.ini doit déclarer le filesystem applicatif rootvg/openinfra_lv monté sur /opt/openinfra/ avec taille par défaut 2GB.,Conserver le stockage applicatif dédié.,Test LVM applicatif.,Le LV applicatif est créé ou validé avec les paramètres attendus.
REQ-00702,V30,INSTALL,Technique,N1,"install.ini doit déclarer le filesystem PostgreSQL datavg/openinfradata_lv monté sur /data/openinfra/ avec taille par défaut par édition : Lite 2GB, Pro 100GB, Entreprise 1TB pour les scopes backend.",Séparer les données PostgreSQL du runtime applicatif.,Test LVM PostgreSQL.,Le LV PostgreSQL est créé ou validé selon l édition sur les scopes backend.
REQ-00703,V30,INSTALL,Technique,N1,install.ini doit contrôler la création du symlink /opt/openinfra/data vers /data/openinfra/.,Conserver un chemin applicatif stable sans mélanger les owners.,Test symlink et ownership.,Le symlink pointe vers /data/openinfra/ et respecte le gestionnaire PostgreSQL.
REQ-00704,V30,INSTALL,Technique,N1,Les scopes web et agent doivent déclarer managed_postgresql=false dans install.ini.,Empêcher un PostgreSQL local non attendu.,Test de validation par scope.,Un scope web ou agent avec PostgreSQL géré est refusé.
REQ-00705,V30,INSTALL,Technique,N1,Les scopes web et agent doivent déclarer apply_backend_migrations=false dans install.ini.,Empêcher les migrations hors backend.,Test de validation migrations.,Toute tentative de migration web ou agent est bloquée.
REQ-00706,V30,INSTALL,Technique,N1,Les scopes all-in-one et server doivent déclarer apply_backend_migrations=true lorsque le backend est installé.,Garantir que le backend déploie toutes les migrations.,Test de migration backend.,Les migrations sont appliquées avant démarrage final du backend.
REQ-00707,V30,INSTALL,Sécurité,N1,install.ini ne doit contenir aucun secret en clair.,Prévenir l’exposition de secrets dans les dossiers d’installation.,Scan secret et validation de schéma.,Les secrets utilisent uniquement des références ou variables d’environnement.
REQ-00708,V30,INSTALL,Sécurité,N1,Les permissions post-installation de install.ini doivent être restreintes.,Limiter la lecture de paramètres sensibles.,Test permissions fichier.,Le fichier est protégé en 0640 ou plus strict selon le contexte.
REQ-00709,V30,INSTALL,Fonctionnelle,N1,Pro et Entreprise doivent permettre de déclarer LDAP ou IPA dans install.ini.,Simplifier le branchement annuaire enterprise.,Test de configuration auth.,Les paramètres LDAP/IPA sont validés et mappés RBAC.
REQ-00710,V30,INSTALL,Fonctionnelle,N1,Lite doit refuser LDAP/IPA dans install.ini.,Respecter le périmètre Lite autonome.,Test négatif édition Lite.,Une configuration Lite LDAP/IPA est rejetée.
REQ-00711,V30,INSTALL,Technique,N1,Le frontend doit déclarer frontend.api_base_url dans install.ini.,Garantir que React Bootstrap 5 consomme l’API backend.,Test configuration frontend.,Le frontend démarre avec API backend configurée et sans accès DB direct.
REQ-00712,V30,INSTALL,Technique,N1,L’agent doit déclarer agent.central_api_url dans install.ini.,Permettre l’alimentation de la base centrale via API backend.,Test configuration agent.,L’agent s’enregistre auprès du backend central configuré.
REQ-00713,V30,INSTALL,Technique,N1,"Le mode cluster doit être piloté par install.ini sans expertise opérateur sur Patroni, pooler ou VIP.",Automatiser le bootstrap HA.,Test plan/apply cluster.,Le cluster est configuré à partir des paramètres déclarés.
REQ-00714,V30,INSTALL,Technique,N1,install.ini doit supporter un mode dry-run obligatoire avant apply.,Donner un plan d’impact compréhensible.,Test de plan sans modification.,"Le dry-run liste changements, dépendances, volumes, services et migrations."
REQ-00715,V30,INSTALL,Technique,N1,install.ini doit être versionné par un champ de schéma compatible.,Permettre les évolutions contrôlées du contrat de configuration.,Test compatibilité schéma.,Une version de schéma non supportée est refusée proprement.
REQ-00716,V30,INSTALL,Technique,N1,Les clés inconnues de install.ini doivent être rejetées sauf extension explicitement autorisée.,Éviter les fautes de frappe silencieuses.,Test clé inconnue.,La validation échoue avec un message actionnable.
REQ-00717,V30,INSTALL,Technique,N1,Les valeurs de tri ou endpoints ne doivent pas permettre de contourner les contrôles backend.,Préserver la sécurité API-first.,Revue sécurité install.ini.,Aucune configuration ne permet au frontend ou agent d’accéder directement à PostgreSQL.
REQ-00718,V30,INSTALL,Exploitation,N1,L’installateur doit produire un rapport reprenant les valeurs non sensibles de install.ini.,Assurer audit et support post-installation.,Test génération rapport.,Un rapport horodaté est généré après plan et apply.
REQ-00719,V30,INSTALL,Exploitation,N1,Toute relance d’installation doit relire install.ini et rester idempotente.,Permettre correction et reprise sans état incohérent.,Test double exécution.,"Une relance ne duplique pas comptes, volumes, services ou migrations."
REQ-00720,V30,INSTALL,Technique,N1,install.ini doit permettre la surcharge contrôlée des tailles LVM sans descendre sous les minimums.,Adapter l’installation aux caractéristiques serveur.,Test surcharge LVM.,Une taille inférieure au minimum est rejetée.
REQ-00721,V30,INSTALL,Technique,N1,install.ini doit permettre de définir site_code et region_code.,Supporter les déploiements multisites Pro/Entreprise.,Test multisite.,Les objets d’installation portent site et région.
REQ-00722,V30,INSTALL,Technique,N1,Entreprise agent doit déclarer discovery_region et discovery_site dans install.ini.,Garantir un périmètre de discovery distribué.,Test agent multisite.,L’agent est rattaché à un site et une région.
REQ-00723,V30,INSTALL,Technique,N1,Pro web et Entreprise web doivent interdire apply_backend_migrations dans install.ini.,Préserver la responsabilité unique du backend.,Test négatif.,La validation bloque toute migration côté web.
REQ-00724,V30,INSTALL,Technique,N1,Le service systemd déclaré dans install.ini ne doit jamais contenir le nom de l’édition.,Conserver des noms de services invariants.,Test matrice systemd.,"Seuls openinfra.service, openinfra-web.service et openinfra-agent.service sont acceptés."
REQ-00725,V30,INSTALL,Sécurité,N1,Les journaux d’installation doivent masquer les valeurs référencées par *_secret_ref et *_secret_env.,Éviter les fuites de secrets en logs.,Test logs masqués.,Aucune valeur sensible n’apparaît dans le rapport ou les logs.
REQ-00726,V30,INSTALL,Exploitation,N1,install.ini doit permettre de configurer l’emplacement des logs d’installation.,Faciliter l’exploitation et l’audit.,Test log_file.,Le fichier de log déclaré est utilisé et protégé.
REQ-00727,V30,INSTALL,Technique,N1,install.ini doit permettre de configurer les health checks post-installation.,Valider la disponibilité réelle.,Test health checks.,Les health checks backend/web/agent sont exécutés selon le scope.
REQ-00728,V30,INSTALL,Technique,N1,"En mode cluster, install.ini doit permettre de définir le mode de réplication near_real_time_streaming ou strict optionnel.",Aligner le cluster avec la stratégie v4.7.,Test réplication.,Le mode de réplication est appliqué et vérifié.
REQ-00729,V30,INSTALL,Exploitation,N1,La commande validate doit retourner des codes de sortie déterministes.,Permettre l’automatisation CI/CD et Ansible.,Test codes retour.,"0 pour valide, non-zéro pour invalide avec message actionnable."
REQ-00730,V30,INSTALL,Exploitation,N1,La configuration install.ini doit être documentée champ par champ.,Permettre l’utilisation par un opérateur non expert.,Revue documentation.,Chaque section et champ obligatoire est documenté.
REQ-00731,V30,INSTALL,Technique,N1,Les templates install.ini doivent être testés dans la pipeline documentaire.,Éviter la dérive documentaire.,Script validate_install_ini.py.,Tous les templates passent la validation.
REQ-00732,V30,INSTALL,Technique,N1,Les templates install.ini doivent être cohérents avec les matrices de scopes.,Prévenir les contradictions édition/scope.,Comparaison automatisée.,Chaque ligne de matrice correspond à un template existant.
REQ-00733,V30,INSTALL,Exploitation,N1,L’installateur doit afficher les paramètres modifiables et non modifiables.,Aider l’opérateur à comprendre les limites de surcharge.,Test plan.,"Le plan distingue defaults, overrides et valeurs verrouillées."
REQ-00734,V30,INSTALL,Sécurité,N1,Les fichiers install.ini livrés doivent éviter les adresses ou noms réels de production.,Prévenir l’exposition d’informations internes.,Revue release.,Les templates utilisent des valeurs de documentation non sensibles.
REQ-00735,V30,INSTALL,Technique,N1,Le schéma install.ini doit être compatible avec une génération future par assistant d’installation interactif.,Préparer une UX d’installation guidée.,Revue d’architecture.,"Le schéma est stable, explicite et non couplé aux scripts internes."
REQ-00736,V30,INSTALL,Technique,N1,"Après installation, les paramètres issus de install.ini et du fichier .env doivent être matérialisés dans la configuration runtime canonique /opt/openinfra/config/openinfra.conf, accessible par compatibilité via /etc/openinfra/openinfra.conf.",Le répertoire installers n’est pas requis au runtime et ne doit pas rester une dépendance de service.,"Test installateur offline, contrôle systemd, contrôle runtime resolver.","openinfra.conf existe dans /opt/openinfra/config, /etc/openinfra est un symlink et les services utilisent EnvironmentFile=/etc/openinfra/openinfra.conf."
REQ-00737,V30,INSTALL,Technique,N1,"/etc/openinfra doit être un lien symbolique vers /opt/openinfra/config, aucun état canonique ne doit être stocké directement sous /etc/openinfra.",Conserver un chemin Unix standard sans multiplier les sources de vérité.,Test installateur et contrôle de rollback.,Le symlink pointe vers /opt/openinfra/config et les écritures runtime ciblent le répertoire réel.
REQ-00738,V30,INSTALL,Sécurité,N1,Un verrou masqué /opt/openinfra/config/.openinfra-installed.lock doit empêcher une installation multiple non contrôlée.,"Éviter écrasements, réinitialisations ou migrations destructives accidentelles.",Test de non-régression installateur.,Une seconde exécution --execute échoue avant toute modification lorsque le verrou existe.
REQ-00739,V28,AUTH,Sécurité,N1,Le backend ne doit pas authentifier directement chaque opérateur humain ; il expose une API consommée par le frontend et les agents.,"Séparer portail opérateur, API backend et clients techniques pour réduire la surface d’attaque.",Tests de politique auth et validation install.ini.,LDAP/IPA est refusé sur scope backend et autorisé uniquement côté web Pro/Enterprise.
REQ-00740,V28,AUTH,Sécurité,N1,"Le frontend doit authentifier les opérateurs, éventuellement via LDAP/IPA en Pro/Enterprise, puis consommer le backend avec des jetons applicatifs validables et auditables.",OpenInfra reste l’autorité effective des permissions et des audits.,"Tests RBAC, audit et authentification externe.",Les groupes LDAP/IPA sont mappés vers groupes/rôles OpenInfra et le backend applique uniquement les droits effectifs.
REQ-00741,V25,SECURITY,Sécurité,N1,"Les échanges frontend-backend, agent-backend et inter-backend hors Lite doivent imposer TLS 1.3 avec authentification mutuelle mTLS et références de certificats sans secret en clair.","Protéger confidentialité, intégrité, identité des composants et résistance aux mouvements latéraux.","Tests install.ini, scan sécurité, revue systemd et runbook.","Les scopes Pro/Enterprise exigent security.transport=mtls, mtls_required=true et certificats par référence file/vault/sops/kms."
REQ-00742,V25,SECURITY,Sécurité,N1,"Lite doit rester strictement local : transport local, loopback-only, aucun LDAP/IPA, aucun mTLS exposé et aucune API distante opérateur.",Préserver le modèle Lite simple et isolé.,Tests négatifs par édition.,"Le validateur refuse toute configuration Lite réseau, LDAP/IPA ou transport non local."
REQ-00743,V02,ITRM,Fonctionnelle,N1,"OpenInfra doit fournir une évaluation qualité par objet IT Ressources Management avec score global, sous-scores, statut de certification et liste des anomalies.",La ITRM doit être exploitable comme référentiel fiable et pilotable.,"Tests service, CLI, API et dashboard.",Un objet ITRM complet est certifié et un objet incomplet est rejeté avec anomalies explicites.
REQ-00744,V02,ITRM,Sécurité,N1,Les évaluations qualité ITRM doivent être protégées par une permission dédiée itrm.quality.read et auditées par des événements itrm.quality.*.,Limiter la consultation des métriques de qualité et garantir la traçabilité.,Tests RBAC négatifs et inspection audit.,Un rôle non ITRM est refusé et chaque évaluation produit un audit corrélable.
REQ-00745,V02,ITRM,Fonctionnelle,N1,La qualité ITRM doit tenir compte des règles de gouvernance de source autoritative et signaler toute donnée portée par une source non autoritative.,Éviter qu’une donnée découverte ou manuelle écrase la gouvernance de référence.,Tests de gouvernance ITRM et qualité.,Une règle autoritative produit une alerte non_authoritative_source lorsque la source entrante n’est pas autoritaire.
REQ-00746,V27,WEB,Fonctionnelle,N1,"Le portail openinfra-web doit utiliser le thème Bootstrap 5 Dashboard complet avec header principal unique adapté aux domaines OpenInfra et typographie Bootstrap, tout en restant API-only.","Garantir une interface professionnelle, cohérente, pilotable et alignée sur le CLI sans exposition de secrets ni accès direct à la base de données.","Validation frontend, tests serveur web, inspection des assets Bootstrap et test de non-exposition des secrets.","Les assets runtime incluent Bootstrap 5 local, un header principal Home/Dashboard/ITRM/IPAM/DCIM/Discovery/Sécurité, la sidebar accordéon et aucun secret backend."
REQ-00747,V27,WEB,Fonctionnelle,N1,"Le portail openinfra-web doit présenter des formulaires métier complets avec inputs explicites correspondant aux variables API/CLI attendues, sans champ générique Attributs, sans indication des méthodes HTTP et sans demander de token API technique à l’opérateur.",Le portail doit être réellement pilotable par opérateur métier et le trust web-backend doit rester server-side.,"Validation frontend, tests serveur web, inspection des assets et tests de non-transmission Authorization navigateur.","La sidebar affiche des accordéons par composante hors Dashboard, les opérations sont déplacées dans ces accordéons, les formulaires exposent Numéro de série/Site/Rack/IP/etc., la version package est disponible et aucun token technique n’est demandé."
REQ-00748,V27,WEB,Fonctionnelle,N1,Le header openinfra-web ne doit plus afficher le second bandeau de recherche/actions Bootstrap ni les boutons Login/Sign-up ; la navigation opérationnelle doit rester portée par le header principal et les accordéons latéraux.,Éviter une UX redondante et supprimer des contrôles visibles non alignés avec le trust server-side web-backend.,Validation frontend et tests d’intégration serveur web inspectant les assets runtime.,"Les fragments Search OpenInfra operations, openinfra-search, openinfra-login, openinfra-signup et Sign-up sont absents des sources React et des assets runtime."
REQ-00749,V27,WEB,Fonctionnelle,N1,Le dashboard d’accueil openinfra-web doit afficher pour chaque composant métier une carte de statistiques avec métriques opérationnelles et graphique camembert de répartition lecture/mutation.,Donner une vue de pilotage immédiate par composant sans exposer de méthodes techniques ni de secrets navigateur.,Validation frontend et tests d’intégration serveur web inspectant sources React et assets runtime.,Les fragments Statistiques des composants OpenInfra openinfra-component-card et openinfra-pie-chart sont présents dans les sources React et assets runtime.
REQ-00750,V27,WEB,Fonctionnelle,N1,"Le composant public anciennement nommé Ressources Inventory/RI doit être exposé partout sous le nom IT Ressources Management/ITRM, avec contrats primaires CLI/API/RBAC itrm et alias ri/sot compatibles.",Unifier la terminologie produit sans casser les intégrations existantes.,"Tests CLI, API, frontend, smoke runtime et validation documentaire.","Le dashboard affiche ITRM, les endpoints /api/v1/itrm/* et la commande openinfra itrm fonctionnent, tandis que /api/v1/ri/* et openinfra ri restent compatibles."
REQ-00751,V27,WEB,Fonctionnelle,N1,Le dashboard d’accueil openinfra-web ne doit pas afficher d’alerte succès permanente de readiness ; les alertes visibles doivent être réservées aux erreurs et aux soumissions de formulaire.,Éviter une information redondante sur l’accueil tout en conservant un feedback explicite lors des actions opérateur.,Validation frontend et tests d’intégration inspectant les assets runtime.,"Le fragment Backend prêt est absent des sources React et assets runtime, tandis que les alertes d’erreur et de soumission restent disponibles."
REQ-00752,V27,WEB,Fonctionnelle,N1,"Les formulaires openinfra-web doivent être câblés sur les vrais contrats backend /api/v1 via le proxy serveur, avec paramètres obligatoires et noms de champs alignés sur les commandes applicatives.",Garantir que chaque formulaire affiché est réellement exécutable et non simplement déclaratif.,"Validation frontend, tests proxy web et tests de non-régression des contrats de formulaire.","Les formulaires ITRM, IPAM, DCIM, Discovery, Sécurité et Audit ciblent les routes API existantes ; IPAM ui-search, allocate, Discovery register et authorize utilisent les champs attendus."
REQ-00753,V27,WEB,Sécurité,N1,"openinfra-web doit pouvoir injecter côté serveur un jeton bearer backend optionnel pour les appels API authentifiés, sans exposer ce jeton dans les sources, assets, config publique ou formulaires navigateur.",Permettre des soumissions de formulaires fonctionnelles en runtime authentifié tout en conservant le modèle BFF server-side sans token opérateur.,"Tests proxy web, inspection config publique et validation non-exposition secrets.","OPENINFRA_WEB_BACKEND_BEARER_TOKEN ou OPENINFRA_BOOTSTRAP_TOKEN est consommé côté serveur uniquement ; Authorization navigateur n’est pas relayé, sauf injection serveur maîtrisée."
REQ-00754,V27,WEB,UX,N2,Les camemberts du dashboard d’accueil doivent être environ deux fois plus grands que la version initiale et rester responsives selon la taille de l’écran.,Améliorer la lisibilité des métriques de composants sans casser la mise en page mobile ou desktop.,Validation frontend et tests d’intégration inspectant les assets CSS runtime.,"Les assets CSS utilisent --openinfra-pie-size avec clamp(), un diamètre desktop plafonné à 10.5rem et une règle mobile dédiée."
REQ-00755,V27,WEB,UX,N2,La titlebar du dashboard d’accueil openinfra-web doit disposer d’un espacement vertical responsive autour du titre et du sous-titre.,Améliorer la lisibilité de l’accueil et éviter un rendu trop compact de l’en-tête métier.,Validation frontend et tests d’intégration inspectant les assets CSS runtime.,Les assets CSS appliquent padding-block clamp(1rem 2vw 1.75rem) à .openinfra-titlebar et conservent un interligne lisible pour le sous-titre.
